[2024-07-01T02:58:48.301+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.312+0000] {taskinstance.py:1979} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: upload_congress_data.get_votes_from_downloaded_bills scheduled__2024-06-30T00:00:00+00:00 [queued]>
[2024-07-01T02:58:48.313+0000] {taskinstance.py:2193} INFO - Starting attempt 2 of 2
[2024-07-01T02:58:48.326+0000] {taskinstance.py:2217} INFO - Executing <Task(PythonOperator): get_votes_from_downloaded_bills> on 2024-06-30 00:00:00+00:00
[2024-07-01T02:58:48.342+0000] {standard_task_runner.py:60} INFO - Started process 507 to run task
[2024-07-01T02:58:48.354+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'upload_congress_data', 'get_votes_from_downloaded_bills', 'scheduled__2024-06-30T00:00:00+00:00', '--job-id', '33', '--raw', '--subdir', 'DAGS_FOLDER/upload_congress_data.py', '--cfg-path', '/tmp/tmpvzw_q9pg']
[2024-07-01T02:58:48.378+0000] {standard_task_runner.py:88} INFO - Job 33: Subtask get_votes_from_downloaded_bills
[2024-07-01T02:59:05.452+0000] {get_data.py:98} INFO - Opened bill HCONRES 24
[2024-07-01T02:59:05.452+0000] {get_data.py:98} INFO - Opened bill HCONRES 30
[2024-07-01T02:59:05.971+0000] {get_data.py:98} INFO - Opened bill HCONRES 34
[2024-07-01T02:59:05.972+0000] {get_data.py:98} INFO - Opened bill HCONRES 20
[2024-07-01T02:59:05.973+0000] {get_data.py:98} INFO - Opened bill HCONRES 4
[2024-07-01T02:59:05.973+0000] {get_data.py:98} INFO - Opened bill HCONRES 5
[2024-07-01T02:59:05.974+0000] {get_data.py:98} INFO - Opened bill HCONRES 21
[2024-07-01T02:59:06.483+0000] {get_data.py:98} INFO - Opened bill HCONRES 35
[2024-07-01T02:59:06.484+0000] {get_data.py:98} INFO - Opened bill HCONRES 23
[2024-07-01T02:59:06.484+0000] {get_data.py:98} INFO - Opened bill HCONRES 37
[2024-07-01T02:59:06.485+0000] {get_data.py:98} INFO - Opened bill HCONRES 7
[2024-07-01T02:59:06.679+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T02:59:06.860+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T02:59:06.860+0000] {get_data.py:98} INFO - Opened bill HCONRES 6
[2024-07-01T02:59:06.861+0000] {get_data.py:98} INFO - Opened bill HCONRES 36
[2024-07-01T02:59:06.862+0000] {get_data.py:98} INFO - Opened bill HCONRES 22
[2024-07-01T02:59:06.863+0000] {get_data.py:98} INFO - Opened bill HCONRES 109
[2024-07-01T02:59:06.863+0000] {get_data.py:98} INFO - Opened bill HCONRES 45
[2024-07-01T02:59:06.864+0000] {get_data.py:98} INFO - Opened bill HCONRES 51
[2024-07-01T02:59:06.864+0000] {get_data.py:98} INFO - Opened bill HCONRES 79
[2024-07-01T02:59:06.864+0000] {get_data.py:98} INFO - Opened bill HCONRES 86
[2024-07-01T02:59:07.033+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T02:59:07.222+0000] {logging_mixin.py:188} INFO - An exception occurred 'rollcall-vote' Failed to save one or more votes for {bill_type} {bill_number}
[2024-07-01T02:59:07.223+0000] {get_data.py:98} INFO - Opened bill HCONRES 92
[2024-07-01T02:59:07.224+0000] {get_data.py:98} INFO - Opened bill HCONRES 93
[2024-07-01T02:59:07.224+0000] {get_data.py:98} INFO - Opened bill HCONRES 87
[2024-07-01T02:59:07.225+0000] {get_data.py:98} INFO - Opened bill HCONRES 78
[2024-07-01T02:59:07.226+0000] {get_data.py:98} INFO - Opened bill HCONRES 50
[2024-07-01T02:59:07.226+0000] {get_data.py:98} INFO - Opened bill HCONRES 44
[2024-07-01T02:59:07.227+0000] {get_data.py:98} INFO - Opened bill HCONRES 108
[2024-07-01T02:59:07.228+0000] {get_data.py:98} INFO - Opened bill HCONRES 52
[2024-07-01T02:59:07.228+0000] {get_data.py:98} INFO - Opened bill HCONRES 46
[2024-07-01T02:59:07.229+0000] {get_data.py:98} INFO - Opened bill HCONRES 91
[2024-07-01T02:59:07.229+0000] {get_data.py:98} INFO - Opened bill HCONRES 85
[2024-07-01T02:59:07.230+0000] {get_data.py:98} INFO - Opened bill HCONRES 84
[2024-07-01T02:59:07.230+0000] {get_data.py:98} INFO - Opened bill HCONRES 90
[2024-07-01T02:59:07.231+0000] {get_data.py:98} INFO - Opened bill HCONRES 47
[2024-07-01T02:59:07.231+0000] {get_data.py:98} INFO - Opened bill HCONRES 53
[2024-07-01T02:59:07.232+0000] {get_data.py:98} INFO - Opened bill HCONRES 57
[2024-07-01T02:59:07.763+0000] {get_data.py:98} INFO - Opened bill HCONRES 43
[2024-07-01T02:59:07.763+0000] {get_data.py:98} INFO - Opened bill HCONRES 94
[2024-07-01T02:59:07.764+0000] {get_data.py:98} INFO - Opened bill HCONRES 80
[2024-07-01T02:59:07.764+0000] {get_data.py:98} INFO - Opened bill HCONRES 81
[2024-07-01T02:59:07.764+0000] {get_data.py:98} INFO - Opened bill HCONRES 95
[2024-07-01T02:59:07.764+0000] {get_data.py:98} INFO - Opened bill HCONRES 42
[2024-07-01T02:59:07.765+0000] {get_data.py:98} INFO - Opened bill HCONRES 56
[2024-07-01T02:59:07.765+0000] {get_data.py:98} INFO - Opened bill HCONRES 68
[2024-07-01T02:59:07.765+0000] {get_data.py:98} INFO - Opened bill HCONRES 40
[2024-07-01T02:59:08.299+0000] {get_data.py:98} INFO - Opened bill HCONRES 54
[2024-07-01T02:59:08.300+0000] {get_data.py:98} INFO - Opened bill HCONRES 83
[2024-07-01T02:59:08.300+0000] {get_data.py:98} INFO - Opened bill HCONRES 97
[2024-07-01T02:59:08.301+0000] {get_data.py:98} INFO - Opened bill HCONRES 96
[2024-07-01T02:59:08.302+0000] {get_data.py:98} INFO - Opened bill HCONRES 82
[2024-07-01T02:59:08.303+0000] {get_data.py:98} INFO - Opened bill HCONRES 55
[2024-07-01T02:59:08.303+0000] {get_data.py:98} INFO - Opened bill HCONRES 41
[2024-07-01T02:59:08.303+0000] {get_data.py:98} INFO - Opened bill HCONRES 69
[2024-07-01T02:59:08.316+0000] {get_data.py:98} INFO - Opened bill S 4468
[2024-07-01T02:59:08.317+0000] {get_data.py:98} INFO - Opened bill S 2019
[2024-07-01T02:59:08.317+0000] {get_data.py:98} INFO - Opened bill S 3313
[2024-07-01T02:59:08.317+0000] {get_data.py:98} INFO - Opened bill S 1504
[2024-07-01T02:59:08.317+0000] {get_data.py:98} INFO - Opened bill S 1262
[2024-07-01T02:59:08.317+0000] {get_data.py:98} INFO - Opened bill S 3475
[2024-07-01T02:59:08.318+0000] {get_data.py:98} INFO - Opened bill S 1935
[2024-07-01T02:59:08.318+0000] {get_data.py:98} INFO - Opened bill S 3844
[2024-07-01T02:59:08.318+0000] {get_data.py:98} INFO - Opened bill S 2582
[2024-07-01T02:59:08.318+0000] {get_data.py:98} INFO - Opened bill S 745
[2024-07-01T02:59:08.318+0000] {get_data.py:98} INFO - Opened bill S 3850
[2024-07-01T02:59:08.319+0000] {get_data.py:98} INFO - Opened bill S 989
[2024-07-01T02:59:08.319+0000] {get_data.py:98} INFO - Opened bill S 2596
[2024-07-01T02:59:08.319+0000] {get_data.py:98} INFO - Opened bill S 3688
[2024-07-01T02:59:08.319+0000] {get_data.py:98} INFO - Opened bill S 751
[2024-07-01T02:59:08.319+0000] {get_data.py:98} INFO - Opened bill S 1921
[2024-07-01T02:59:08.320+0000] {get_data.py:98} INFO - Opened bill S 1909
[2024-07-01T02:59:08.320+0000] {get_data.py:98} INFO - Opened bill S 3878
[2024-07-01T02:59:08.320+0000] {get_data.py:98} INFO - Opened bill S 779
[2024-07-01T02:59:08.320+0000] {get_data.py:98} INFO - Opened bill S 2227
[2024-07-01T02:59:08.320+0000] {get_data.py:98} INFO - Opened bill S 3139
[2024-07-01T02:59:08.321+0000] {get_data.py:98} INFO - Opened bill S 786
[2024-07-01T02:59:08.321+0000] {get_data.py:98} INFO - Opened bill S 4130
[2024-07-01T02:59:08.322+0000] {get_data.py:98} INFO - Opened bill S 3887
[2024-07-01T02:59:08.323+0000] {get_data.py:98} INFO - Opened bill S 2541
[2024-07-01T02:59:08.323+0000] {get_data.py:98} INFO - Opened bill S 1048
[2024-07-01T02:59:08.323+0000] {get_data.py:98} INFO - Opened bill S 792
[2024-07-01T02:59:08.323+0000] {get_data.py:98} INFO - Opened bill S 4124
[2024-07-01T02:59:08.324+0000] {get_data.py:98} INFO - Opened bill S 3893
[2024-07-01T02:59:08.324+0000] {get_data.py:98} INFO - Opened bill S 2555
[2024-07-01T02:59:08.324+0000] {get_data.py:98} INFO - Opened bill S 2233
[2024-07-01T02:59:08.324+0000] {get_data.py:98} INFO - Opened bill S 3105
[2024-07-01T02:59:08.325+0000] {get_data.py:98} INFO - Opened bill S 1712
[2024-07-01T02:59:08.325+0000] {get_data.py:98} INFO - Opened bill S 1074
[2024-07-01T02:59:08.325+0000] {get_data.py:98} INFO - Opened bill S 3663
[2024-07-01T02:59:08.325+0000] {get_data.py:98} INFO - Opened bill S 962
[2024-07-01T02:59:08.325+0000] {get_data.py:98} INFO - Opened bill S 3677
[2024-07-01T02:59:08.326+0000] {get_data.py:98} INFO - Opened bill S 4118
[2024-07-01T02:59:08.326+0000] {get_data.py:98} INFO - Opened bill S 976
[2024-07-01T02:59:08.326+0000] {get_data.py:98} INFO - Opened bill S 2569
[2024-07-01T02:59:08.326+0000] {get_data.py:98} INFO - Opened bill S 1060
[2024-07-01T02:59:08.326+0000] {get_data.py:98} INFO - Opened bill S 1706
[2024-07-01T02:59:08.327+0000] {get_data.py:98} INFO - Opened bill S 3111
[2024-07-01T02:59:08.327+0000] {get_data.py:98} INFO - Opened bill S 3129
[2024-07-01T02:59:08.327+0000] {get_data.py:98} INFO - Opened bill S 2237
[2024-07-01T02:59:08.327+0000] {get_data.py:98} INFO - Opened bill S 3897
[2024-07-01T02:59:08.328+0000] {get_data.py:98} INFO - Opened bill S 2551
[2024-07-01T02:59:08.329+0000] {get_data.py:98} INFO - Opened bill S 796
[2024-07-01T02:59:08.330+0000] {get_data.py:98} INFO - Opened bill S 4120
[2024-07-01T02:59:08.330+0000] {get_data.py:98} INFO - Opened bill S 1058
[2024-07-01T02:59:08.330+0000] {get_data.py:98} INFO - Opened bill S 3883
[2024-07-01T02:59:08.330+0000] {get_data.py:98} INFO - Opened bill S 2545
[2024-07-01T02:59:08.331+0000] {get_data.py:98} INFO - Opened bill S 782
[2024-07-01T02:59:08.331+0000] {get_data.py:98} INFO - Opened bill S 4134
[2024-07-01T02:59:08.331+0000] {get_data.py:98} INFO - Opened bill S 2223
[2024-07-01T02:59:08.331+0000] {get_data.py:98} INFO - Opened bill S 3115
[2024-07-01T02:59:08.331+0000] {get_data.py:98} INFO - Opened bill S 1702
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 1064
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 972
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 3673
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 966
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 2579
[2024-07-01T02:59:08.332+0000] {get_data.py:98} INFO - Opened bill S 3667
[2024-07-01T02:59:08.333+0000] {get_data.py:98} INFO - Opened bill S 4108
[2024-07-01T02:59:08.333+0000] {get_data.py:98} INFO - Opened bill S 1070
[2024-07-01T02:59:08.333+0000] {get_data.py:98} INFO - Opened bill S 1716
[2024-07-01T02:59:08.333+0000] {get_data.py:98} INFO - Opened bill S 3101
[2024-07-01T02:59:08.333+0000] {get_data.py:98} INFO - Opened bill S 1925
[2024-07-01T02:59:08.334+0000] {get_data.py:98} INFO - Opened bill S 755
[2024-07-01T02:59:08.334+0000] {get_data.py:98} INFO - Opened bill S 3854
[2024-07-01T02:59:08.334+0000] {get_data.py:98} INFO - Opened bill S 2592
[2024-07-01T02:59:08.334+0000] {get_data.py:98} INFO - Opened bill S 741
[2024-07-01T02:59:08.335+0000] {get_data.py:98} INFO - Opened bill S 3698
[2024-07-01T02:59:08.335+0000] {get_data.py:98} INFO - Opened bill S 999
[2024-07-01T02:59:08.335+0000] {get_data.py:98} INFO - Opened bill S 3840
[2024-07-01T02:59:08.336+0000] {get_data.py:98} INFO - Opened bill S 2586
[2024-07-01T02:59:08.336+0000] {get_data.py:98} INFO - Opened bill S 1931
[2024-07-01T02:59:08.336+0000] {get_data.py:98} INFO - Opened bill S 1919
[2024-07-01T02:59:08.337+0000] {get_data.py:98} INFO - Opened bill S 769
[2024-07-01T02:59:08.337+0000] {get_data.py:98} INFO - Opened bill S 3868
[2024-07-01T02:59:08.337+0000] {get_data.py:98} INFO - Opened bill S 4322
[2024-07-01T02:59:08.338+0000] {get_data.py:98} INFO - Opened bill S 594
[2024-07-01T02:59:08.338+0000] {get_data.py:98} INFO - Opened bill S 2753
[2024-07-01T02:59:08.339+0000] {get_data.py:98} INFO - Opened bill S 2035
[2024-07-01T02:59:08.339+0000] {get_data.py:98} INFO - Opened bill S 4444
[2024-07-01T02:59:08.339+0000] {get_data.py:98} INFO - Opened bill S 1528
[2024-07-01T02:59:08.340+0000] {get_data.py:98} INFO - Opened bill S 2021
[2024-07-01T02:59:08.340+0000] {get_data.py:98} INFO - Opened bill S 4450
[2024-07-01T02:59:08.340+0000] {get_data.py:98} INFO - Opened bill S 4336
[2024-07-01T02:59:08.341+0000] {get_data.py:98} INFO - Opened bill S 3459
[2024-07-01T02:59:08.341+0000] {get_data.py:98} INFO - Opened bill S 580
[2024-07-01T02:59:08.341+0000] {get_data.py:98} INFO - Opened bill S 2747
[2024-07-01T02:59:08.342+0000] {get_data.py:98} INFO - Opened bill S 3471
[2024-07-01T02:59:08.342+0000] {get_data.py:98} INFO - Opened bill S 1266
[2024-07-01T02:59:08.342+0000] {get_data.py:98} INFO - Opened bill S 1500
[2024-07-01T02:59:08.343+0000] {get_data.py:98} INFO - Opened bill S 2009
[2024-07-01T02:59:08.343+0000] {get_data.py:98} INFO - Opened bill S 3317
[2024-07-01T02:59:08.343+0000] {get_data.py:98} INFO - Opened bill S 4478
[2024-07-01T02:59:08.344+0000] {get_data.py:98} INFO - Opened bill S 3303
[2024-07-01T02:59:08.344+0000] {get_data.py:98} INFO - Opened bill S 1514
[2024-07-01T02:59:08.344+0000] {get_data.py:98} INFO - Opened bill S 1272
[2024-07-01T02:59:08.344+0000] {get_data.py:98} INFO - Opened bill S 3465
[2024-07-01T02:59:08.345+0000] {get_data.py:98} INFO - Opened bill S 2790
[2024-07-01T02:59:08.345+0000] {get_data.py:98} INFO - Opened bill S 2948
[2024-07-01T02:59:08.345+0000] {get_data.py:98} INFO - Opened bill S 557
[2024-07-01T02:59:08.346+0000] {get_data.py:98} INFO - Opened bill S 1299
[2024-07-01T02:59:08.346+0000] {get_data.py:98} INFO - Opened bill S 231
[2024-07-01T02:59:08.346+0000] {get_data.py:98} INFO - Opened bill S 4487
[2024-07-01T02:59:08.347+0000] {get_data.py:98} INFO - Opened bill S 225
[2024-07-01T02:59:08.347+0000] {get_data.py:98} INFO - Opened bill S 4493
[2024-07-01T02:59:08.347+0000] {get_data.py:98} INFO - Opened bill S 2784
[2024-07-01T02:59:08.347+0000] {get_data.py:98} INFO - Opened bill S 543
[2024-07-01T02:59:08.348+0000] {get_data.py:98} INFO - Opened bill S 2974
[2024-07-01T02:59:08.348+0000] {get_data.py:98} INFO - Opened bill S 219
[2024-07-01T02:59:08.348+0000] {get_data.py:98} INFO - Opened bill S 2960
[2024-07-01T02:59:08.349+0000] {get_data.py:98} INFO - Opened bill S 2627
[2024-07-01T02:59:08.349+0000] {get_data.py:98} INFO - Opened bill S 3539
[2024-07-01T02:59:08.349+0000] {get_data.py:98} INFO - Opened bill S 4256
[2024-07-01T02:59:08.349+0000] {get_data.py:98} INFO - Opened bill S 4530
[2024-07-01T02:59:08.350+0000] {get_data.py:98} INFO - Opened bill S 386
[2024-07-01T02:59:08.350+0000] {get_data.py:98} INFO - Opened bill S 2141
[2024-07-01T02:59:08.350+0000] {get_data.py:98} INFO - Opened bill S 1448
[2024-07-01T02:59:08.351+0000] {get_data.py:98} INFO - Opened bill S 4524
[2024-07-01T02:59:08.351+0000] {get_data.py:98} INFO - Opened bill S 392
[2024-07-01T02:59:08.351+0000] {get_data.py:98} INFO - Opened bill S 2155
[2024-07-01T02:59:08.351+0000] {get_data.py:98} INFO - Opened bill S 2633
[2024-07-01T02:59:08.352+0000] {get_data.py:98} INFO - Opened bill S 4242
[2024-07-01T02:59:08.352+0000] {get_data.py:98} INFO - Opened bill S 3505
[2024-07-01T02:59:08.352+0000] {get_data.py:98} INFO - Opened bill S 1312
[2024-07-01T02:59:08.353+0000] {get_data.py:98} INFO - Opened bill S 1474
[2024-07-01T02:59:08.353+0000] {get_data.py:98} INFO - Opened bill S 3263
[2024-07-01T02:59:08.353+0000] {get_data.py:98} INFO - Opened bill S 4518
[2024-07-01T02:59:08.353+0000] {get_data.py:98} INFO - Opened bill S 3277
[2024-07-01T02:59:08.354+0000] {get_data.py:98} INFO - Opened bill S 2169
[2024-07-01T02:59:08.354+0000] {get_data.py:98} INFO - Opened bill S 1460
[2024-07-01T02:59:08.354+0000] {get_data.py:98} INFO - Opened bill S 1306
[2024-07-01T02:59:08.354+0000] {get_data.py:98} INFO - Opened bill S 3511
[2024-07-01T02:59:08.354+0000] {get_data.py:98} INFO - Opened bill S 423
[2024-07-01T02:59:08.355+0000] {get_data.py:98} INFO - Opened bill S 4295
[2024-07-01T02:59:08.355+0000] {get_data.py:98} INFO - Opened bill S 2182
[2024-07-01T02:59:08.356+0000] {get_data.py:98} INFO - Opened bill S 345
[2024-07-01T02:59:08.356+0000] {get_data.py:98} INFO - Opened bill S 2196
[2024-07-01T02:59:08.356+0000] {get_data.py:98} INFO - Opened bill S 3288
[2024-07-01T02:59:08.356+0000] {get_data.py:98} INFO - Opened bill S 351
[2024-07-01T02:59:08.357+0000] {get_data.py:98} INFO - Opened bill S 437
[2024-07-01T02:59:08.357+0000] {get_data.py:98} INFO - Opened bill S 2828
[2024-07-01T02:59:08.357+0000] {get_data.py:98} INFO - Opened bill S 4281
[2024-07-01T02:59:08.358+0000] {get_data.py:98} INFO - Opened bill S 2800
[2024-07-01T02:59:08.359+0000] {get_data.py:98} INFO - Opened bill S 379
[2024-07-01T02:59:08.360+0000] {get_data.py:98} INFO - Opened bill S 2814
[2024-07-01T02:59:08.360+0000] {get_data.py:98} INFO - Opened bill S 1892
[2024-07-01T02:59:08.361+0000] {get_data.py:98} INFO - Opened bill S 2343
[2024-07-01T02:59:08.361+0000] {get_data.py:98} INFO - Opened bill S 184
[2024-07-01T02:59:08.361+0000] {get_data.py:98} INFO - Opened bill S 4054
[2024-07-01T02:59:08.361+0000] {get_data.py:98} INFO - Opened bill S 2425
[2024-07-01T02:59:08.362+0000] {get_data.py:98} INFO - Opened bill S 1138
[2024-07-01T02:59:08.362+0000] {get_data.py:98} INFO - Opened bill S 4040
[2024-07-01T02:59:08.362+0000] {get_data.py:98} INFO - Opened bill S 2431
[2024-07-01T02:59:08.362+0000] {get_data.py:98} INFO - Opened bill S 2357
[2024-07-01T02:59:08.363+0000] {get_data.py:98} INFO - Opened bill S 190
[2024-07-01T02:59:08.363+0000] {get_data.py:98} INFO - Opened bill S 3049
[2024-07-01T02:59:08.363+0000] {get_data.py:98} INFO - Opened bill S 1886
[2024-07-01T02:59:08.363+0000] {get_data.py:98} INFO - Opened bill S 3061
[2024-07-01T02:59:08.363+0000] {get_data.py:98} INFO - Opened bill S 1676
[2024-07-01T02:59:08.364+0000] {get_data.py:98} INFO - Opened bill S 1110
[2024-07-01T02:59:08.364+0000] {get_data.py:98} INFO - Opened bill S 4068
[2024-07-01T02:59:08.364+0000] {get_data.py:98} INFO - Opened bill S 3707
[2024-07-01T02:59:08.364+0000] {get_data.py:98} INFO - Opened bill S 2419
[2024-07-01T02:59:08.365+0000] {get_data.py:98} INFO - Opened bill S 806
[2024-07-01T02:59:08.365+0000] {get_data.py:98} INFO - Opened bill S 3713
[2024-07-01T02:59:08.365+0000] {get_data.py:98} INFO - Opened bill S 812
[2024-07-01T02:59:08.366+0000] {get_data.py:98} INFO - Opened bill S 1104
[2024-07-01T02:59:08.366+0000] {get_data.py:98} INFO - Opened bill S 1662
[2024-07-01T02:59:08.366+0000] {get_data.py:98} INFO - Opened bill S 3075
[2024-07-01T02:59:08.366+0000] {get_data.py:98} INFO - Opened bill S 147
[2024-07-01T02:59:08.367+0000] {get_data.py:98} INFO - Opened bill S 2380
[2024-07-01T02:59:08.367+0000] {get_data.py:98} INFO - Opened bill S 1689
[2024-07-01T02:59:08.367+0000] {get_data.py:98} INFO - Opened bill S 1851
[2024-07-01T02:59:08.367+0000] {get_data.py:98} INFO - Opened bill S 3920
[2024-07-01T02:59:08.367+0000] {get_data.py:98} INFO - Opened bill S 4097
[2024-07-01T02:59:08.368+0000] {get_data.py:98} INFO - Opened bill S 621
[2024-07-01T02:59:08.368+0000] {get_data.py:98} INFO - Opened bill S 3934
[2024-07-01T02:59:08.368+0000] {get_data.py:98} INFO - Opened bill S 4083
[2024-07-01T02:59:08.368+0000] {get_data.py:98} INFO - Opened bill S 635
[2024-07-01T02:59:08.368+0000] {get_data.py:98} INFO - Opened bill S 1845
[2024-07-01T02:59:08.369+0000] {get_data.py:98} INFO - Opened bill S 153
[2024-07-01T02:59:08.369+0000] {get_data.py:98} INFO - Opened bill S 2394
[2024-07-01T02:59:08.369+0000] {get_data.py:98} INFO - Opened bill S 26
[2024-07-01T02:59:08.369+0000] {get_data.py:98} INFO - Opened bill S 3908
[2024-07-01T02:59:08.369+0000] {get_data.py:98} INFO - Opened bill S 609
[2024-07-01T02:59:08.370+0000] {get_data.py:98} INFO - Opened bill S 32
[2024-07-01T02:59:08.370+0000] {get_data.py:98} INFO - Opened bill S 1879
[2024-07-01T02:59:08.370+0000] {get_data.py:98} INFO - Opened bill S 33
[2024-07-01T02:59:08.370+0000] {get_data.py:98} INFO - Opened bill S 608
[2024-07-01T02:59:08.370+0000] {get_data.py:98} INFO - Opened bill S 3909
[2024-07-01T02:59:08.371+0000] {get_data.py:98} INFO - Opened bill S 1878
[2024-07-01T02:59:08.371+0000] {get_data.py:98} INFO - Opened bill S 27
[2024-07-01T02:59:08.371+0000] {get_data.py:98} INFO - Opened bill S 634
[2024-07-01T02:59:08.371+0000] {get_data.py:98} INFO - Opened bill S 4082
[2024-07-01T02:59:08.371+0000] {get_data.py:98} INFO - Opened bill S 3935
[2024-07-01T02:59:08.372+0000] {get_data.py:98} INFO - Opened bill S 2395
[2024-07-01T02:59:08.372+0000] {get_data.py:98} INFO - Opened bill S 152
[2024-07-01T02:59:08.372+0000] {get_data.py:98} INFO - Opened bill S 1844
[2024-07-01T02:59:08.372+0000] {get_data.py:98} INFO - Opened bill S 1850
[2024-07-01T02:59:08.372+0000] {get_data.py:98} INFO - Opened bill S 1688
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 2381
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 146
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 620
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 4096
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 3921
[2024-07-01T02:59:08.373+0000] {get_data.py:98} INFO - Opened bill S 1105
[2024-07-01T02:59:08.374+0000] {get_data.py:98} INFO - Opened bill S 813
[2024-07-01T02:59:08.374+0000] {get_data.py:98} INFO - Opened bill S 3712
[2024-07-01T02:59:08.374+0000] {get_data.py:98} INFO - Opened bill S 3074
[2024-07-01T02:59:08.374+0000] {get_data.py:98} INFO - Opened bill S 1663
[2024-07-01T02:59:08.374+0000] {get_data.py:98} INFO - Opened bill S 1677
[2024-07-01T02:59:08.375+0000] {get_data.py:98} INFO - Opened bill S 3060
[2024-07-01T02:59:08.375+0000] {get_data.py:98} INFO - Opened bill S 807
[2024-07-01T02:59:08.375+0000] {get_data.py:98} INFO - Opened bill S 2418
[2024-07-01T02:59:08.375+0000] {get_data.py:98} INFO - Opened bill S 3706
[2024-07-01T02:59:08.375+0000] {get_data.py:98} INFO - Opened bill S 4069
[2024-07-01T02:59:08.376+0000] {get_data.py:98} INFO - Opened bill S 1111
[2024-07-01T02:59:08.376+0000] {get_data.py:98} INFO - Opened bill S 2430
[2024-07-01T02:59:08.376+0000] {get_data.py:98} INFO - Opened bill S 4041
[2024-07-01T02:59:08.376+0000] {get_data.py:98} INFO - Opened bill S 1139
[2024-07-01T02:59:08.376+0000] {get_data.py:98} INFO - Opened bill S 1887
[2024-07-01T02:59:08.377+0000] {get_data.py:98} INFO - Opened bill S 3048
[2024-07-01T02:59:08.377+0000] {get_data.py:98} INFO - Opened bill S 191
[2024-07-01T02:59:08.377+0000] {get_data.py:98} INFO - Opened bill S 2356
[2024-07-01T02:59:08.377+0000] {get_data.py:98} INFO - Opened bill S 185
[2024-07-01T02:59:08.377+0000] {get_data.py:98} INFO - Opened bill S 2342
[2024-07-01T02:59:08.378+0000] {get_data.py:98} INFO - Opened bill S 1893
[2024-07-01T02:59:08.378+0000] {get_data.py:98} INFO - Opened bill S 2424
[2024-07-01T02:59:08.378+0000] {get_data.py:98} INFO - Opened bill S 4055
[2024-07-01T02:59:08.378+0000] {get_data.py:98} INFO - Opened bill S 2815
[2024-07-01T02:59:08.378+0000] {get_data.py:98} INFO - Opened bill S 2801
[2024-07-01T02:59:08.379+0000] {get_data.py:98} INFO - Opened bill S 378
[2024-07-01T02:59:08.379+0000] {get_data.py:98} INFO - Opened bill S 350
[2024-07-01T02:59:08.379+0000] {get_data.py:98} INFO - Opened bill S 3289
[2024-07-01T02:59:08.379+0000] {get_data.py:98} INFO - Opened bill S 2197
[2024-07-01T02:59:08.379+0000] {get_data.py:98} INFO - Opened bill S 4280
[2024-07-01T02:59:08.380+0000] {get_data.py:98} INFO - Opened bill S 2829
[2024-07-01T02:59:08.380+0000] {get_data.py:98} INFO - Opened bill S 436
[2024-07-01T02:59:08.380+0000] {get_data.py:98} INFO - Opened bill S 4294
[2024-07-01T02:59:08.380+0000] {get_data.py:98} INFO - Opened bill S 422
